"village","village_id","visited","source","longitude","latitude","treecover_tot_area","shrubland_tot_area","grassland_tot_area","builtup_tot_area","treecover_patch_area","shrubland_patch_area","grassland_patch_area","builtup_patch_area","landscape_patch_area","landscape_area_sd","bare_tot_area","bare_patch_area","water_tot_area","water_patch_area","cropland_tot_area","cropland_patch_area","wetland_tot_area","wetland_patch_area","treecover_percent","shrubland_percent","grassland_percent","builtup_percent","bare_percent","water_percent","cropland_percent","wetland_percent","num_buildings","state","LGA","SenDist","lassa_occ","travel_time","distance_to_road","build_area"
"Ikot Inyang","10564910",FALSE,"GNS",7.919087,5.17484,1498.85610895336,NA,50.5261984395007,50.5092091326953,68.1298231342436,NA,0.339102002949669,0.161888490809921,3.25869437133727,67.6136638999078,0.127419801041108,0.0159274751301385,NA,NA,NA,NA,NA,NA,0.936773981184565,NA,0.0315785002866912,0.0315678820956062,7.96364331372508e-05,NA,NA,NA,1029,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,174.85,983,164222.7162
"Ikot Antia","10564915",FALSE,"GNS",7.923685,5.168875,1484.48315539592,NA,64.3554941791623,42.8045584964096,43.6612692763507,NA,0.420624144961845,0.145593736382346,3.1683543293596,65.7293128052546,7.50927360802264,0.341330618546483,0.798497419857611,0.798497419857611,NA,NA,0.0679572272219243,0.0679572272219243,0.927790991526684,NA,0.0402217078298541,0.0267525324385738,0.00469324045955531,0.000499054980993438,NA,4.24727643398671e-05,916,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,172.42,1133,153459.787
"Ikot Obio Asa","10564869",FALSE,"GNS",7.874041,5.209821,1484.12637995301,1.28269266381382,61.0510740054963,53.5163164372654,33.730144998932,0.128269266381382,0.289341582964437,0.18517756552687,2.87773189986798,62.823337766751,0.0424732670137027,0.0212366335068514,NA,NA,NA,NA,NA,NA,0.927568009513899,0.000801673426914991,0.0381564696638281,0.0334473019176453,2.65454777124169e-05,NA,NA,NA,1296,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,178.82,2288,211798.7614
"Obotesu","10564086",FALSE,"GNS",7.957674,5.349443,1278.93802700981,0.365270096317843,315.72927767306,4.95238293379773,11.9526918412132,0.0608783493863072,1.46170961885676,0.117913879376137,4.27812549819946,65.3502421051714,0.00849465340274054,0.00849465340274054,NA,NA,0.0254839602082216,0.0127419801041108,NA,NA,0.799326806685213,0.000228291108326785,0.197328463123022,0.00309520270126781,5.30909554248338e-06,NA,1.59272866274501e-05,NA,105,"Cross River","Odukpani","Cross River South",0.00759948791574802,151.39,18858,15201.7048
"Amamba","10563994",FALSE,"GNS",7.728245,5.690893,1167.39473317842,1.56301622610426,85.711052833652,344.322281026685,5.72252320185502,0.08683423478357,0.40051893847501,2.09952610382125,2.55186433225933,44.0924019061026,0.662582965413762,0.0301174075188074,NA,NA,0.365270096317843,0.0730540192635687,NA,NA,0.729613073116864,0.000976873579816942,0.0535687740236573,0.215198878719021,0.000414109452313704,NA,0.000228291108326785,NA,6308,"Abia","Ohafia","Abia North",0.149886798393483,100.07,21460,1066308.8912
"Ikot-Esiereyere","10564084",FALSE,"GNS",7.829488,5.351712,1350.00429737714,NA,220.249373426257,6.05668787615401,29.3479195081986,NA,1.07965379130518,0.140853206422186,3.75591299607182,65.3540399193806,NA,NA,NA,NA,2.10667404387965,0.0457972618234707,21.6019036031692,0.248297742565163,0.843742699993629,NA,0.137654229225509,0.00378538512179065,NA,NA,0.00131665569453588,0.0135010299645352,200,"Akwa Ibom","Ini","Akwa Ibom North West",0.0417940641145606,157.31,18431,25029.7194
"Ikot-Udofia","10564081",FALSE,"GNS",7.731081,5.326897,1372.25179463892,4.14539086053738,195.572405291295,28.0493455358493,26.3894575892099,0.0829078172107477,1.02932844890156,0.138858146217076,3.23890472940607,61.5182685997845,NA,NA,NA,NA,NA,NA,NA,NA,0.857647221219393,0.00259083862473189,0.122231306674595,0.0175306334812801,NA,NA,NA,NA,853,"Akwa Ibom","Ini","Akwa Ibom North West",0.0417940641145606,168.24,16253,125621.6084
"Ebariba","10563762",FALSE,"GNS",7.966865,5.84982,799.058066982192,16.4456489877057,423.738795688906,65.6551761497816,4.75629801775114,0.132626201513756,1.51335284174609,0.455938723262372,1.61781490022912,16.5921139998334,7.36486450017605,0.163663655559468,161.4918558395,40.3729639598751,113.845344903529,0.658065577477045,12.4191832748067,0.243513397545229,0.499405381299242,0.0102784089702478,0.264833612945699,0.0410339994478541,0.00460298583533309,0.100931215358152,0.0711524984603623,0.00776189768311071,1483,"Cross River","Abi","Cross River Central",0.293080507413339,72.4,5490,204539.7891
"Ikot Ubo Ikot-Uko","10564730",FALSE,"GNS",7.890382,5.260646,1489.08725754021,0.620109698400059,68.6622834543518,41.5643390996095,42.5453502154345,0.0442935498857185,0.371147478131631,0.215359269946163,3.72097427052697,71.747850071264,0.0849465340274054,0.0283155113424685,NA,NA,NA,NA,NA,NA,0.930668521310709,0.000387563974601287,0.0429134192698932,0.0259774044893712,5.30909554248338e-05,NA,NA,NA,1009,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,193,7696,144436.5351
"Edem-Idim","10564066",FALSE,"GNS",7.833317,5.390423,1373.94223066606,0.0169893068054811,191.953682941728,17.4989860096455,34.3485557666515,0.00849465340274054,1.13582060912265,0.324055296474917,4.65121783815871,73.9364027542544,1.10430494235627,0.157757848908039,0.15290376124933,0.15290376124933,10.2870252707188,0.342900842357293,5.06281342803336,0.123483254342277,0.858703731232347,1.06181910849668e-05,0.119969631973497,0.0109367368175158,0.00069018242052284,9.55637197647009e-05,0.00642931470194738,0.0031642209433201,271,"Akwa Ibom","Ini","Akwa Ibom North West",0.0417940641145606,142.93,22688,39860.5303
"Ikot Udo","10564804",FALSE,"GNS",7.913992,5.226597,1547.81079651335,0.322796829304141,37.1301300233789,14.7552129605603,128.984233042779,0.0293451663003764,0.236497643461012,0.112635213439392,5.14475542227202,87.7431970432244,NA,NA,NA,NA,NA,NA,NA,NA,0.967370298795897,0.000201745630614369,0.0232060566161949,0.00922189895729363,NA,NA,NA,NA,488,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,191.44,4577,74600.9814
"Ukpom Usung Ubon","10564814",FALSE,"GNS",7.740703,5.239956,1357.51357098516,35.7455015187322,141.605872223685,65.086034371798,18.5960763148652,0.223409384492076,0.610370138895193,0.233283277318272,2.13906274909973,49.3908106092174,0.0679572272219243,0.0169893068054811,NA,NA,NA,NA,NA,NA,0.848435940453184,0.0223406740427701,0.088502622693198,0.0406782900465077,4.24727643398671e-05,NA,NA,NA,1396,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,185.05,7297,206631.5935
"Ekoi-Ikot Nyoho","10564295",FALSE,"GNS",7.735549,5.380951,1456.74811203598,1.86882374860292,124.548608190982,16.0803788913878,45.5233785011242,0.0718778364847276,0.703664453056394,0.236476160167468,5.09560170804649,81.8449105136548,NA,NA,NA,NA,0.16139841465207,0.0322796829304141,0.611615044997319,0.101935840832886,0.910456794580475,0.00116800101934634,0.0778419588438913,0.010050117861921,NA,NA,0.000100872815307184,0.000382254879058804,430,"Akwa Ibom","Ini","Akwa Ibom North West",0.0417940641145606,170.14,22271,55855.6608
"Ikon I","10564436",FALSE,"GNS",7.748283,5.30445,1431.80780964553,0.331291482706881,146.787610799357,21.0922243990048,24.6863415456126,0.0331291482706881,0.733938053996783,0.104936439796044,3.41155423523795,65.9524480335063,NA,NA,NA,NA,NA,NA,NA,NA,0.894869290067744,0.000207054726156852,0.0917411709741129,0.0131824842319862,NA,NA,NA,NA,710,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,177.22,14266,108584.156
"Ibiatuk","10564874",FALSE,"GNS",7.886219,5.183663,1380.07537042284,0.0169893068054811,112.027489075342,107.720699800153,15.5064648362117,0.00849465340274054,0.565795399370415,0.274098472773926,2.30550279009596,52.2499025779657,0.178387721457551,0.0148656434547959,NA,NA,NA,NA,NA,NA,0.86253689821402,1.06181910849668e-05,0.0700163520142709,0.0673246405742318,0.000111491006392151,NA,NA,NA,2588,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,176.93,873,410651.1254
"Ikot Akpa Edok","10565011",FALSE,"GNS",7.759716,5.169062,1291.85839483538,7.98497419857611,104.747571109194,194.824875791854,9.42962331996627,0.0682476427228727,0.404430776483373,0.363479245880325,1.49534480030523,37.3436299773329,0.552152471178135,0.0290606563777966,NA,NA,0.0509679204164432,0.0254839602082216,NA,NA,0.80740194100533,0.00499054980993438,0.0654664571343626,0.121764106266856,0.00034509121026142,NA,3.18545732549003e-05,NA,3341,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,187.14,636,529807.4264
"Ikot-Obo","10564140",FALSE,"GNS",7.896842,5.255431,1488.53510506903,0.764518806246649,71.8222945201713,38.8715339709407,35.4413120254531,0.0402378319077183,0.338784408114015,0.210116399842923,3.48588003556993,69.4047364068992,0.0254839602082216,0.0254839602082216,NA,NA,NA,NA,NA,NA,0.930323430100448,0.000477818598823504,0.044888402811697,0.024294421202404,1.59272866274501e-05,NA,NA,NA,957,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,195.97,7193,139862.019
"Ikot Uba","10564812",FALSE,"GNS",7.859439,5.223055,1482.61433164732,2.75226770248794,67.6684090062311,46.9839279705579,38.015752093521,0.0598319065758247,0.410111569734734,0.167799742751993,3.01890365344641,64.3261333125137,NA,NA,NA,NA,NA,NA,NA,NA,0.926622990507337,0.00172014695576462,0.0422922550914226,0.0293646074454756,NA,NA,NA,NA,1061,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,181.96,4095,172686.1397
"Mbak","10563763",FALSE,"GNS",7.997403,5.171036,1462.73684268491,0.679572272219243,57.4833195763452,77.921455663339,25.2196007359467,0.113262045369874,0.281780978315418,0.461073702149935,3.45576444131015,67.5221985303076,1.08731563555079,0.0453048181479495,NA,NA,0.110430494235627,0.0552152471178135,NA,NA,0.914199706937926,0.000424727643398671,0.035926649535985,0.0487003334112001,0.000679564229437873,NA,6.9018242052284e-05,NA,1120,"Akwa Ibom","Itu","Akwa Ibom North East",0.0432337561206122,163.25,10,204743.7867
"Ikot Akpan Idem","10565009",FALSE,"GNS",7.776367,5.175399,1460.73210448186,8.51164270954602,67.8892699947024,62.5121543907676,39.4792460670773,0.101329079875548,0.404102797587514,0.147087422095924,2.20692267079531,54.1277646276074,0.373764749720584,0.0339786136109622,NA,NA,NA,NA,NA,NA,0.9129467603899,0.00531971373356835,0.0424302915755272,0.0390696340971352,0.000233600203869269,NA,NA,NA,1381,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,186.56,996,227432.3283
"Ikot Obio Akpan","10564810",FALSE,"GNS",7.881745,5.218147,1503.04397308091,0.866454647079535,43.9258527455713,52.1826558530351,48.4852894542229,0.0393843021399789,0.225260783310622,0.190447649098668,3.06517037610459,65.7245306224202,NA,NA,NA,NA,NA,NA,NA,NA,0.93939136528701,0.000541527745333305,0.0274533330501816,0.0326137739174754,NA,NA,NA,NA,1212,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,179.79,2985,196767.5385
"Itim","10563990",FALSE,"GNS",7.859408,5.803055,1183.51758533683,55.6314851345478,222.695833606246,104.509720813917,12.2012122199673,0.237741389463879,0.67688703223783,0.470764508170797,1.51230523282287,35.8264084155344,2.23409384492076,0.0676998134824473,NA,NA,31.3452710561126,0.223894793257947,0.0849465340274054,0.0283155113424685,0.739689736456497,0.0347692667077237,0.139183248741744,0.0653178024591731,0.00139629212767313,NA,0.0195905625517637,5.30909554248338e-05,2602,"Ebonyi","Afikpo South","Ebonyi South",0.196652765852661,74.06,8980,388150.8429
"Ikot Efe","10564809",FALSE,"GNS",7.888953,5.225168,1536.14763739139,0.305807522498659,25.339551100375,38.2259403123324,90.3616257289054,0.0339786136109622,0.154509457929116,0.166199740488402,3.80956889601571,74.93085222469,NA,NA,NA,NA,NA,NA,NA,NA,0.960080910616067,0.000191127439529402,0.0158370320032279,0.0238909299411752,NA,NA,NA,NA,933,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,184.4,3749,146168.3103
"Ikot Afaha","10564805",FALSE,"GNS",7.905045,5.248281,1486.93811022932,0.713550885830205,81.2343704904078,31.1074207608359,39.1299502691925,0.0356775442915103,0.36265343968932,0.21161510721657,3.72097427052697,71.6402746112733,0.0254839602082216,0.0254839602082216,NA,NA,NA,NA,NA,NA,0.929325320138461,0.000445964025568604,0.0507708806727686,0.0194419078765741,1.59272866274501e-05,NA,NA,NA,764,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,198.35,6590,114542.5479
"Nkara Nkwot","10564813",FALSE,"GNS",7.792522,5.237967,1527.00739033004,2.21710453811528,56.6678328496821,14.1266086087575,63.6253079304184,0.10077747900524,0.488515800428294,0.115791873842275,5.63386949410774,90.5730761954527,NA,NA,NA,NA,NA,NA,NA,NA,0.954368323812355,0.00138567393658816,0.0354169763639066,0.00882902588714986,NA,NA,NA,NA,309,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,195.58,7275,47684.2218
"Afaha Itiat","10564897",FALSE,"GNS",7.919895,5.205844,1556.97652753491,0.212366335068513,22.8591123067748,19.970930149843,222.425218219273,0.0303380478669305,0.164454045372481,0.107950973782935,4.73378383528579,84.6726572578665,NA,NA,NA,NA,NA,NA,NA,NA,0.973098812886237,0.000132727388562085,0.0142867761048228,0.0124816836203784,NA,NA,NA,NA,550,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,181.1,2460,82968.149
"Ikot Esen; Utit Obio","10564085",FALSE,"GNS",7.869901,5.280954,1509.38947917276,0.900433260690497,69.0955107778915,20.429641433591,75.4694739586379,0.0562770787931561,0.392588129419838,0.24321001706656,5.26322018528486,86.491607844347,0.0849465340274054,0.0283155113424685,NA,NA,0.0424732670137027,0.0212366335068514,0.0764518806246649,0.0254839602082216,0.943357259657245,0.000562764127503239,0.0431841831425598,0.0127683747796725,5.30909554248338e-05,NA,2.65454777124169e-05,4.77818598823504e-05,403,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,192.05,10083,54108.696
"Ikot Ekwere","10564138",FALSE,"GNS",7.934419,5.235863,1386.75216799739,0.849465340274054,134.453374058577,4.94388828039499,25.2136757817708,0.0566310226849369,0.730724859014007,0.0837947166168643,3.77362956680801,66.1968097924396,0.0169893068054811,0.00849465340274054,0.382259403123324,0.0955648507808311,1.98774889624129,0.036810164745209,70.6330430437876,1.38496162830956,0.866709847310412,0.000530909554248338,0.084032364246427,0.00308989360572533,1.06181910849668e-05,0.000238909299411752,0.00124232835694111,0.0441451294357493,228,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,189.25,5969,32507.0341
"Obiakang","10564268",FALSE,"GNS",7.901434,5.435485,1323.33958034594,0.908927914093238,148.257185838031,127.479263614927,15.2107997740912,0.0908927914093238,0.709364525540817,0.786909034660045,3.38987062781059,60.5687331174085,0.0169893068054811,0.00849465340274054,NA,NA,0.0169893068054811,0.00849465340274054,NA,NA,0.827077449085774,0.000568073223045722,0.0926596445029625,0.0796735968060481,1.06181910849668e-05,NA,1.06181910849668e-05,NA,2477,"Abia","Arochukwu","Abia North",0.129390796846801,132.99,26484,367923.4332
"Ikot-Obio-Afa","10564724",FALSE,"GNS",7.809298,5.260708,1545.69562781607,0.144409107846589,28.7713910750822,25.3480457537778,77.2847813908036,0.0722045539232946,0.306078628458321,0.196496478711456,6.50414201758779,98.4932719908511,0.0594625738191838,0.0594625738191838,NA,NA,NA,NA,NA,NA,0.966048334005819,9.02546242222175e-05,0.0179819066023912,0.0158423410987704,3.71636687973837e-05,NA,NA,NA,524,"Akwa Ibom","Ikono","Akwa Ibom North West",0.0402109592910448,191.9,9041,79599.3504
"Obiakang","10564274",FALSE,"GNS",7.844342,5.450609,1511.6830355915,0.229355641873995,87.0786920314933,0.203871681665773,302.3366071183,0.0382259403123324,0.680302281496041,0.0509679204164432,10.1267021286493,120.254945090284,NA,NA,NA,NA,0.747529499441168,0.0575022691877821,0.0764518806246649,0.0382259403123324,0.944790715453715,0.000143345579647051,0.0544235384059972,0.000127418293019601,NA,NA,0.000467200407738538,4.77818598823504e-05,41,"Abia","Arochukwu","Abia North",0.129390796846801,136.22,29158,1986.5659
"Ikot Usen","10564999",FALSE,"GNS",7.889015,5.167757,1482.52089045989,0.0254839602082216,86.4755716398987,30.742150664518,59.3008356183956,0.00849465340274054,0.450393602291139,0.110982493373711,3.18095215969502,66.0690076162828,0.254839602082216,0.0424732670137027,NA,NA,NA,NA,NA,NA,0.92656459045637,1.59272866274501e-05,0.0540465926224808,0.0192136167682474,0.000159272866274502,NA,NA,NA,1167,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,177.14,2524,182049.6241
"Obot Etim","10564901",FALSE,"GNS",7.976374,5.198326,1094.55308024992,NA,199.361020708918,34.3014104402663,10.1347507430549,NA,1.02236420876368,0.385409106070408,1.99255160190112,35.3924687821112,19.282863224221,0.164810796788214,183.051286175656,30.5085476959426,64.8991519969377,0.272685512592175,4.57012353067441,0.0914024706134882,0.684087578840069,NA,0.124599163286543,0.0214381278005479,0.0120516468814373,0.114405699844974,0.040561489944573,0.00285629340185606,650,"Akwa Ibom","Itu","Akwa Ibom North East",0.0432337561206122,170.02,3804,115372.9641
"Ikot Obo","10564141",FALSE,"GNS",7.89826,5.227638,1538.0504397536,0.305807522498659,35.8729213197733,25.7897677307203,96.1281524846003,0.0305807522498659,0.22007927190045,0.14821705592368,4.40776566481156,80.7037416989355,NA,NA,NA,NA,NA,NA,NA,NA,0.961270148017584,0.000191127439529402,0.0224203104759073,0.0161184140669795,NA,NA,NA,NA,666,"Akwa Ibom","Ibiono Ibom","Akwa Ibom North East",0.0512683606912664,187.4,4188,105024.3853
"Ujari & Amanagu","10564137",FALSE,"GNS",7.980362,5.29797,1014.79677945159,1.80086652138099,406.902392644675,3.88205660505243,11.7999625517627,0.112554157586312,2.37954615581681,0.258803773670162,2.73975845261404,41.2311853004208,3.4997972019291,0.069995944038582,109.419630480701,21.8839260961402,13.3790791093164,0.11435110349843,46.3383343119496,0.373696244451207,0.634240480791692,0.00112552825500648,0.254310985580497,0.00242625666291491,0.00218734736350315,0.0683864596827284,0.00836182547941133,0.0289611161842468,93,"Cross River","Odukpani","Cross River South",0.00759948791574802,168.15,14002,14109.5245
